id,SMILES,bp_K,ValidMol,RDKit_InChIKey,MolWt,ExactMolWt,MolLogP,TPSA,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,RingCount,AromaticRingCount,AliphaticRingCount,HeterocycleCount,FractionCarbonSP3,HeavyAtomCount,HeteroatomCount,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge
1810,CC(C)C(CC1)=CC=C1C,448.25,True,YHQGMYUVUMAZJR-UHFFFAOYSA-N,136.23799999999997,136.125200512,3.308900000000002,0.0,0,0,1,1,0,1,0,0.6,10,0,56,0,-0.025687994602429993,-0.07300932613049105
1811,CC(C)c(cc1)ccc1C,450.35,True,HFPZCAJZSCWRBC-UHFFFAOYSA-N,134.22199999999995,134.109550448,3.118420000000002,0.0,0,0,1,1,1,0,0,0.4,10,0,54,0,-0.021882053067443556,-0.0590419921968874
1812,CC(C)c(cc1)ccc1O,496.25,True,YQUQWHNMBPIWGK-UHFFFAOYSA-N,136.19399999999996,136.088815004,2.5156000000000014,20.23,1,1,1,1,1,0,0,0.3333333333333333,10,1,54,0,0.11509518856243159,-0.5079666423460185
1813,CC(=O)c(cc1)ccc1Cl,510.25,True,BUZYGTVTZYSBCU-UHFFFAOYSA-N,154.59599999999995,154.018542524,2.542600000000001,17.07,0,1,1,1,1,0,0,0.125,10,2,52,0,0.15930022761846468,-0.29451219272984314
1814,CC(=O)c(cc1)ccc1N,567.25,True,GPRYKVSEZCQIHD-UHFFFAOYSA-N,135.16599999999994,135.068413908,1.4714,43.09,1,2,1,1,1,0,0,0.125,10,2,52,0,0.1593010551221788,-0.3987282346680418
1815,OC(=O)c(cc1)ccc1O,608.25,True,FJKROLUGYXJWQN-UHFFFAOYSA-N,138.12199999999999,138.031694052,1.0903999999999998,57.53,2,2,1,1,1,0,0,0.0,10,3,52,0,0.33518285963636446,-0.507966178790397
1816,CN(C)c(cc1)ccc1C,484.25,True,GYVGXEWAOAAJEU-UHFFFAOYSA-N,135.20999999999995,135.104799416,2.06102,3.24,0,1,1,1,1,0,0,0.3333333333333333,10,1,54,0,0.03606838172619256,-0.37766121366641847
1817,CN(C)c(cc1)ccc1N,536.25,True,BZORFPDSXLZWJF-UHFFFAOYSA-N,136.19799999999995,136.100048384,1.3348,29.259999999999998,1,2,1,1,1,0,0,0.25,10,2,54,0,0.03620056343744649,-0.39872678370079045
1818,Cc1ccc(cc1)N(=O)=O,511.55,True,ZPTVNYMJQHSSEA-UHFFFAOYSA-N,137.138,137.047678464,1.90322,43.14,0,2,1,1,1,0,0,0.14285714285714285,10,3,52,0,0.26894145561733507,-0.25830963621589803
1819,COC(C)(C)CC,359.55,True,HVZJRWJGKQPSFL-UHFFFAOYSA-N,102.17699999999999,102.104465068,1.8214000000000001,9.23,0,1,2,0,0,0,0,1.0,7,1,44,0,0.061968291889242744,-0.3788268169818775
1820,OC(C)COC(=O)C=C,343.25,True,GWZMWHWAWHPNHN-UHFFFAOYSA-N,130.14299999999997,130.06299418,0.09640000000000004,46.53,1,3,3,0,0,0,0,0.5,9,3,52,0,0.3297328055868454,-0.4598038448400812
1821,CCC=C,279.72,True,VXNZUUAINFGPBY-UHFFFAOYSA-N,56.108,56.062600255999996,1.5824,0.0,0,0,1,0,0,0,0,0.5,4,0,24,0,-0.038200393605486604,-0.10309322712116141
1822,OCC(C)CC,401.25,True,QPRQEDXDYOZYLA-UHFFFAOYSA-N,88.15,88.088815004,1.0248,20.23,1,1,2,0,0,0,0,1.0,6,1,38,0,0.04560232938954998,-0.39609919499473895
1823,CCc(cc1)oc1C,392.25,True,NBXLPPVOZWYADY-UHFFFAOYSA-N,110.15599999999998,110.07316494,2.1504200000000004,13.14,0,1,1,1,1,0,1,0.42857142857142855,8,1,44,0,0.10338829018828258,-0.46640669576318416
1824,OC(C)COCC(O)C,506.05,True,AZUXKVXMJOIAOF-UHFFFAOYSA-N,134.17499999999998,134.094294308,-0.23540000000000028,49.69,2,3,4,0,0,0,0,1.0,9,3,56,0,0.07451510414485017,-0.391019003283983
1825,CC(S)C(C)S,360.25,True,TWWSEEHCVDRRRI-UHFFFAOYSA-N,122.258,122.02239232,1.6229999999999998,0.0,2,2,1,0,0,0,0,1.0,6,2,38,0,0.010230863372481105,-0.17508220086849788
1826,CCOP(OCC)(Oc1ccc(cc1)N(=O)=O)=S,648.25,True,LCCNCVORNKJIRZ-UHFFFAOYSA-N,291.26500000000004,291.033030178,3.2711000000000023,70.83000000000001,0,6,7,1,1,0,0,0.4,18,8,100,0,0.38004453738945143,-0.4241207295876463
1827,Cc(ccc1Cl)cc1O,469.25,True,SMFHPCZZAAMJJO-UHFFFAOYSA-N,142.585,142.018542524,2.3540200000000007,20.23,1,1,0,1,1,0,0,0.14285714285714285,9,2,48,0,0.1339313462212043,-0.50638515546007
1828,CCC(C)C(SC1C)N=C1C,344.25,True,FLBOQJFNAYJWIA-UHFFFAOYSA-N,171.30899999999997,171.108170544,2.9548000000000014,12.36,0,2,2,1,0,1,1,0.8888888888888888,11,2,64,0,0.09822291005355797,-0.2788390329583463
1829,CCC(C)C(N)C(O)=O,499.25,True,AGPKZVBTJJNPAG-UHFFFAOYSA-N,131.17499999999998,131.094628656,0.44439999999999996,63.32,2,2,3,0,0,0,0,0.8333333333333334,9,3,54,0,0.3202466808084985,-0.480078739285162
1830,OC(C)CCC1=C(C)C=CCC1(C)C,353.25,True,WPGXAVCJKGSOBD-UHFFFAOYSA-N,194.31799999999998,194.167065324,3.450000000000002,20.23,1,1,3,1,0,1,0,0.6923076923076923,14,1,80,0,0.051472610794881545,-0.39340731049466476
1831,CCc(cnc1C(=NC2(C)C(C)C)NC2=O)cc1C(O)=O,453.25,True,XVOKUMIPKHGGTN-UHFFFAOYSA-N,289.33500000000004,289.142641468,1.6333000000000002,91.65,2,4,4,2,1,1,2,0.4666666666666667,21,6,112,0,0.33754915100907823,-0.4775805311582598
1832,CC(C)C1CCC(C)=CC1=O,508.25,True,YSTPAHQEHQSRJD-UHFFFAOYSA-N,152.237,152.120115132,2.567800000000001,17.07,0,1,1,1,0,1,0,0.7,11,1,62,0,0.1584686723515102,-0.2945389064251518
1833,CC(CC1)OC21C(C)=CCCC2(C)C,345.25,True,GYUZHTWCNKINPY-UHFFFAOYSA-N,194.31799999999996,194.167065324,3.690400000000003,9.23,0,1,0,2,0,2,1,0.8461538461538461,14,1,80,0,0.09435965028697044,-0.36714715799761627
1834,CC(C)OP(F)(C)=O,420.25,True,DYAHQFWOVKZOOW-UHFFFAOYSA-N,140.094,140.04024440999999,2.2038,26.3,0,2,2,0,0,0,0,1.0,8,4,50,0,0.36437748162998096,-0.30296738654196037
1835,C(CO)O,470.65,True,LYCAIKOWRPUZTN-UHFFFAOYSA-N,62.068000000000005,62.036779432,-1.029,40.46,2,2,1,0,0,0,0,1.0,4,2,26,0,0.06622663964681728,-0.3939905415754596
1836,CC(C(C)O)O,455.15,True,OWBTYPJTUOEWEK-UHFFFAOYSA-N,90.12199999999999,90.06807956,-0.252,40.46,2,2,1,0,0,0,0,1.0,6,2,38,0,0.07678369378081898,-0.39073832390870694
1837,C(C(CO)O)O,562.15,True,PEDCQBHIVMGVHV-UHFFFAOYSA-N,92.09399999999998,92.047344116,-1.6681000000000001,60.69,3,3,2,0,0,0,0,1.0,6,3,38,0,0.10004702601723478,-0.3935933161206694
1838,CC(CO)O,460.45,True,DNIAPMSPPWPWGF-UHFFFAOYSA-N,76.095,76.052429496,-0.6405,40.46,2,2,1,0,0,0,0,1.0,5,2,32,0,0.07423864406366021,-0.3937000421977661
1839,CCCCN(CCCC)CCCN,478.2,True,KYCGURZGBKFEQB-UHFFFAOYSA-N,186.34299999999993,186.20959883199998,2.2374,29.259999999999998,1,2,9,0,0,0,0,1.0,13,2,80,0,-0.0006718772401562659,-0.33042458627812876
1840,CCCCCCCCNCCCCCCCC,580.85,True,LAWOZCWGWDVVSG-UHFFFAOYSA-N,241.4629999999999,241.27695011999998,5.297000000000005,12.03,1,1,14,0,0,0,0,1.0,17,1,104,0,-0.004891956110594225,-0.31673259438407336
1841,C(CN)N,390.05,True,PIICEJLVQHRZGT-UHFFFAOYSA-N,60.09999999999999,60.06874825599999,-1.0961999999999998,52.04,2,2,1,0,0,0,0,1.0,4,2,26,0,0.004613277480336551,-0.3292161911466984
1842,CCCCCCCCCCCCCCCCCCOCC(CO)O,886.42,True,OGBUMNBNEWYMNJ-UHFFFAOYSA-N,344.58,344.32904526799996,5.617700000000006,49.69,2,3,20,0,0,0,0,1.0,24,3,146,0,0.10032083650018836,-0.3935931409598309
1843,C(CNCCNCCN)N,539.65,True,VILCJCGEZXAXTO-UHFFFAOYSA-N,146.238,146.15314657599998,-1.916999999999998,76.1,4,4,7,0,0,0,0,1.0,10,4,62,0,0.007722828964248951,-0.32920809023778697
1844,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,704.0,True,FBPFZTCFMRRESA-JGWLITMVSA-N,182.172,182.079038168,-3.585399999999998,121.38000000000001,6,6,5,0,0,0,0,1.0,12,6,74,0,0.11057860653131252,-0.393579134968567
1845,CN(C)CN(C)C,356.65,True,VGIVLIHKENZQHQ-UHFFFAOYSA-N,102.18099999999998,102.11569844799999,0.06709999999999994,6.48,0,2,2,0,0,0,0,1.0,7,2,44,0,0.049473237955249605,-0.296636401715813
1846,C(CN)CNCCCN,493.15,True,OTBHHUPVCYLGQO-UHFFFAOYSA-N,131.22299999999998,131.14224754399999,-0.7263999999999986,64.07,3,3,6,0,0,0,0,1.0,9,3,56,0,-0.0036889417126951063,-0.33042474493065593
1847,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,888.2,True,FBPFZTCFMRRESA-KVTDHHQDSA-N,182.172,182.079038168,-3.585399999999998,121.38000000000001,6,6,5,0,0,0,0,1.0,12,6,74,0,0.11057860653131252,-0.393579134968567
1848,CC(C)(C(C)(C)O)O,447.15,True,IVDFJHOHABJVEH-UHFFFAOYSA-N,118.17599999999997,118.099379688,0.5282,40.46,2,2,1,0,0,0,0,1.0,8,2,50,0,0.0871552687249124,-0.38749459459108443
1849,CCC(C)(CC)O,402.15,True,FRDAATYAJDYRNW-UHFFFAOYSA-N,102.17699999999998,102.104465068,1.5574,20.23,1,1,2,0,0,0,0,1.0,7,1,44,0,0.06141295148533153,-0.3902053852586639
1850,CCC(C)(C#C)O,393.15,True,QXLPXWSKPNOQLE-UHFFFAOYSA-N,98.14499999999997,98.07316494,0.7806,20.23,1,1,1,0,0,0,0,0.6666666666666666,7,1,40,0,0.12172478089305994,-0.37793275253018743
1851,CCC(C)(CCCC(C)C)O,478.25,True,DLHQZZUEERVIGQ-UHFFFAOYSA-N,158.285,158.167065324,2.9737000000000022,20.23,1,1,5,0,0,0,0,1.0,11,1,68,0,0.06167552490165391,-0.39019451899729957
1852,CC(=CCCC(C)(C=C)O)C,470.15,True,CDOSHBSSFJOMGT-UHFFFAOYSA-N,154.25300000000001,154.135765196,2.6698000000000013,20.23,1,1,4,0,0,0,0,0.6,11,1,64,0,0.07995432750166309,-0.38609150256085306
1853,C([C@H](C([C@H](CO)O)O)O)O,653.15,True,HEBKCHPVOIAQTA-NGQZWQHPSA-N,152.146,152.068473484,-2.9462999999999995,101.15,5,5,4,0,0,0,0,1.0,10,5,62,0,0.11019804516401113,-0.39357913693569924
1854,CCCC(C(CC)CO)O,516.15,True,RWLALWYNXFYRGW-UHFFFAOYSA-N,146.23000000000002,146.130679816,1.1659,40.46,2,2,5,0,0,0,0,1.0,10,2,62,0,0.058963735419807,-0.3959861267142406
1855,CCC(C)CN,368.70133,True,VJROPLWGFCORRM-UHFFFAOYSA-N,87.16600000000001,87.10479941599999,0.9912000000000001,26.02,1,1,2,0,0,0,0,1.0,6,1,38,0,-0.005160434841090501,-0.3302080483406501
1856,CC(CCN(C)C)N(C)C,438.2,True,AXFVIWBTKYFOCY-UHFFFAOYSA-N,144.26199999999997,144.16264864,0.8881999999999999,6.48,0,2,4,0,0,0,0,1.0,10,2,62,0,0.007295899580530301,-0.3093403356818476
1857,B(CC)(CC)CC,368.15,True,LALRXNPLTWZJIJ-UHFFFAOYSA-N,97.99799999999999,98.12668088000001,2.5409000000000006,0.0,0,0,3,0,0,0,0,1.0,7,1,42,0,0.13855041269244175,-0.07702034901445667
1858,CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,721.15,True,SWZDQOUHBYYPJD-UHFFFAOYSA-N,522.0030000000006,521.5899514,13.051099999999977,3.24,0,1,33,0,0,0,0,1.0,37,1,224,0,-0.0018737932889988352,-0.3033376133505116
1859,CCCCC(CC)CCC(C)O,498.15,True,WYXKGYXADPUOOM-UHFFFAOYSA-N,172.312,172.182715388,3.3638000000000026,20.23,1,1,7,0,0,0,0,1.0,12,1,74,0,0.05117687743866923,-0.39341908405454695
1860,CCCCC(CC)CN,445.15,True,LTHNHFOGQMKPOV-UHFFFAOYSA-N,129.24699999999999,129.151749608,2.1615,26.02,1,1,5,0,0,0,0,1.0,9,1,56,0,-0.0048966130328942994,-0.3301975692026241
1861,CCC(C)CC(C)N,405.65,True,YAHRDLICUYEDAU-UHFFFAOYSA-N,115.22,115.13609954399999,1.7698,26.02,1,1,3,0,0,0,0,1.0,8,1,50,0,0.0012966792387341095,-0.327977140353894
1862,CN(CCCN)CCCN,505.15,True,KMBPCQSCMCEPMU-UHFFFAOYSA-N,145.25,145.15789760799998,-0.3841999999999987,55.28,2,3,6,0,0,0,0,1.0,10,3,62,0,-0.0009759513781828428,-0.3304245879660514
1863,CCCCC(CC)CNCC(CC)CCCC,554.25,True,SAIKULLUBZKPDA-UHFFFAOYSA-N,241.46299999999994,241.27695011999998,5.008800000000004,12.03,1,1,12,0,0,0,0,1.0,17,1,104,0,-0.002050258966303678,-0.31618156841803924
1864,CC(C)CCCC(C)CCO,497.15,True,PRNCMAKCNVRZFX-UHFFFAOYSA-N,158.285,158.167065324,2.831200000000002,20.23,1,1,6,0,0,0,0,1.0,11,1,68,0,0.04330648410673891,-0.3963658949153262
1865,C[C@@H](CCC=C(C)C)CCO,497.15,True,QMVPMAAFGQKVCJ-JTQLQIEISA-N,156.26899999999998,156.15141526,2.751300000000001,20.23,1,1,5,0,0,0,0,0.8,11,1,66,0,0.04330667182593248,-0.39636589335372435
1866,CCC(CC(C)C)CO,449.65,True,QCHSJPKDWOFACC-UHFFFAOYSA-N,130.231,130.135765196,2.0510000000000006,20.23,1,1,4,0,0,0,0,1.0,9,1,56,0,0.04587614099584291,-0.39608816885136894
1867,C(CCO)CC(CO)O,443.15,True,ZWVMLYRJXORSEP-UHFFFAOYSA-N,134.175,134.094294308,-0.4977999999999999,60.69,3,3,5,0,0,0,0,1.0,9,3,56,0,0.07705017373463642,-0.3963765555233724
1868,CCC#C,281.25,True,KDKYADYSIPSCCQ-UHFFFAOYSA-N,54.09199999999999,54.046950192,1.0295999999999998,0.0,0,0,0,0,0,0,0,0.5,4,0,22,0,0.0057572864807760105,-0.120119860594399
1869,C#CCO,386.15,True,TVDSBUOJIPERQY-UHFFFAOYSA-N,56.064,56.026214748,-0.3881,20.23,1,1,0,0,0,0,0,0.3333333333333333,4,1,22,0,0.10346755159713841,-0.38366582997434834
1870,CC(=C)CC(C)(C)C,374.45,True,FXNDIJDIPNCZQJ-UHFFFAOYSA-N,112.216,112.12520051199999,2.9987000000000013,0.0,0,0,1,0,0,0,0,0.75,8,0,48,0,-0.027675510473789956,-0.1001206609624155
1871,CC(=CC(C)(C)C)C,378.05,True,LAAVYEUJEMRIGF-UHFFFAOYSA-N,112.216,112.12520051199999,2.9987000000000013,0.0,0,0,0,0,0,0,0,0.75,8,0,48,0,-0.020070233274124875,-0.08048751359867155
1872,CC(CC(C)(C)O)O,471.05,True,SVTBMSDMJJWYQN-UHFFFAOYSA-N,118.17599999999997,118.099379688,0.5282,40.46,2,2,2,0,0,0,0,1.0,8,2,50,0,0.06157732087321983,-0.3933060128156288
1873,CC(C)CCN,369.15,True,BMFVGAAISNGQNM-UHFFFAOYSA-N,87.16600000000001,87.10479941599999,0.9912000000000001,26.02,1,1,2,0,0,0,0,1.0,6,1,38,0,-0.007483687975454255,-0.3304633681086517
1874,CC(CCO)O,481.35,True,PUPZLCDOIYMWBV-UHFFFAOYSA-N,90.12199999999999,90.06807956,-0.25039999999999996,40.46,2,2,2,0,0,0,0,1.0,6,2,38,0,0.05334957508052504,-0.39627512172883306
1875,CC(COC)O,393.15,True,ARXJGSRGQADJSQ-UHFFFAOYSA-N,90.12199999999999,90.06807956,0.013600000000000001,29.46,1,2,2,0,0,0,0,1.0,6,2,38,0,0.07449767715783018,-0.39101929803651053
1876,CC(C)CC(C)C,353.55,True,BZHMBWZPUJHVEE-UHFFFAOYSA-N,100.20499999999998,100.12520051199999,2.6885000000000012,0.0,0,0,2,0,0,0,0,1.0,7,0,44,0,-0.04688931685947847,-0.06276378738606951
1877,CC(C)CC(C)N,381.95884,True,UNBMPKNTYKDYCG-UHFFFAOYSA-N,101.193,101.12044947999999,1.3797,26.02,1,1,2,0,0,0,0,1.0,7,1,44,0,0.0012867088849048765,-0.3279773180998119
1878,CC(C)CC(CC(C)C)O,466.15,True,HXQPUEQDBSPXTE-UHFFFAOYSA-N,144.25799999999998,144.15141526,2.439500000000001,20.23,1,1,4,0,0,0,0,1.0,10,1,62,0,0.054471810914011966,-0.39311030713280004
1879,CCC#CC(C)O,353.15,True,IFCAMPHNVKBSTF-UHFFFAOYSA-N,98.14499999999997,98.07316494,0.7806,20.23,1,1,0,0,0,0,0,0.6666666666666666,7,1,40,0,0.11147313330455019,-0.38067936778874467
1880,CN(C)CCCN,402.15,True,IUNMPGNGSSIWFP-UHFFFAOYSA-N,102.18100000000001,102.11569844799999,-0.10320000000000007,29.259999999999998,1,2,3,0,0,0,0,1.0,7,2,44,0,-0.0012816927080248077,-0.3304245896528265
1881,CCCC=C,303.15,True,YWAKXRMUMFPDSH-UHFFFAOYSA-N,70.135,70.07825032,1.9725,0.0,0,0,2,0,0,0,0,0.6,5,0,30,0,-0.0356039482616076,-0.10308315147465182
1882,CNCCN,388.65,True,KFIGICHILYTCJF-UHFFFAOYSA-N,74.127,74.08439831999999,-0.8354999999999999,38.05,2,2,2,0,0,0,0,1.0,5,2,32,0,0.007144858468170089,-0.3292083049797481
1883,CC(C)(CCC(C)(C)O)O,506.15,True,ZWNMRZQYWRLGMM-UHFFFAOYSA-N,146.23000000000002,146.130679816,1.3083999999999998,40.46,2,2,3,0,0,0,0,1.0,10,2,62,0,0.05923826582176622,-0.3904700586487783
1884,CN(C)CCN(C)C,394.15,True,KWYHDKDOAIKMQN-UHFFFAOYSA-N,116.208,116.13134851199999,0.10959999999999992,6.48,0,2,3,0,0,0,0,1.0,8,2,50,0,0.010302166647773276,-0.30812909223378815
1885,CCCCCN,377.85,True,DPBLXKKOBLCELK-UHFFFAOYSA-N,87.16600000000001,87.10479941599999,1.1353,26.02,1,1,3,0,0,0,0,1.0,6,1,38,0,-0.007727719795186594,-0.3304735053776849
1886,C(CCO)CO,502.65,True,WERYXYBDKMZEQL-UHFFFAOYSA-N,90.122,90.06807956,-0.24880000000000002,40.46,2,2,3,0,0,0,0,1.0,6,2,38,0,0.04313700838996922,-0.3963750384086942
1887,C(C=CCO)O,404.15,True,ORTVZLZNOYNASJ-UHFFFAOYSA-N,88.10599999999998,88.052429496,-0.4728,40.46,2,2,2,0,0,0,0,0.5,6,2,36,0,0.061274561501024574,-0.3923060469272983
1888,C(C#CCO)O,511.15,True,DLDJFQGPPSQZKI-UHFFFAOYSA-N,86.08999999999997,86.036779432,-1.0256,40.46,2,2,0,0,0,0,0,0.5,6,2,34,0,0.10382111676153871,-0.38365415946552334
1889,CCCCNC,364.15,True,QCOGKXLOEWLIDC-UHFFFAOYSA-N,87.16599999999998,87.10479941599999,1.0059,12.03,1,1,3,0,0,0,0,1.0,6,1,38,0,-0.005202449334928773,-0.3197523008814725
1890,CNCCNC,393.15,True,KVKFRMCSXWQSNT-UHFFFAOYSA-N,88.15399999999998,88.10004838399999,-0.5748,24.06,2,2,3,0,0,0,0,1.0,6,2,38,0,0.007356150845852929,-0.31848883620492113
1891,CN(C)CCCN(C)C,417.15,True,DMQSHEKGGUOYJS-UHFFFAOYSA-N,130.23499999999999,130.146998576,0.4996999999999998,6.48,0,2,4,0,0,0,0,1.0,9,2,56,0,-0.0012649905755755377,-0.30935103114206897
1892,CC(C)CNCC(C)C,412.75,True,NJBCRXCAPCODGX-UHFFFAOYSA-N,129.24699999999996,129.151749608,1.888,12.03,1,1,4,0,0,0,0,1.0,9,1,56,0,-0.002567865569794361,-0.31622310367143763
1893,CC(COCC(C)O)O,506.15,True,AZUXKVXMJOIAOF-UHFFFAOYSA-N,134.17499999999998,134.094294308,-0.23540000000000016,49.69,2,3,4,0,0,0,0,1.0,9,3,56,0,0.07451510414485017,-0.391019003283983
1894,CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,693.15,True,PRAKJMSDJKAYCZ-UHFFFAOYSA-N,422.8260000000003,422.485151984,11.08439999999999,0.0,0,0,21,0,0,0,0,1.0,30,0,182,0,-0.04427973211282568,-0.06277360921452241
1895,CN(C)CCCCCCN(C)C,482.65,True,TXXWBTOATXBWDR-UHFFFAOYSA-N,172.316,172.19394876799998,1.67,6.48,0,2,7,0,0,0,0,1.0,12,2,74,0,-0.002483636040548595,-0.3093999384052837
1896,C(CCO)CCO,514.15,True,ALQSHHUCVQOPAS-UHFFFAOYSA-N,104.149,104.083729624,0.1413000000000001,40.46,2,2,4,0,0,0,0,1.0,7,2,44,0,0.043053863150362574,-0.3963765571479563
1897,COCCCCO,428.6,True,KOVAQMSVARJMPH-UHFFFAOYSA-N,104.149,104.083729624,0.40530000000000005,29.46,1,2,4,0,0,0,0,1.0,7,2,44,0,0.046260857299480714,-0.39637503714042194
1898,CCOCCCO,433.69704,True,XHMWPVBQGARKQM-UHFFFAOYSA-N,104.149,104.083729624,0.40530000000000005,29.46,1,2,4,0,0,0,0,1.0,7,2,44,0,0.048724714663259054,-0.39628630810895676
1899,C(CNCCN)N,479.65,True,RPNUMPOLZDHAAY-UHFFFAOYSA-N,103.16900000000003,103.11094741599999,-1.5065999999999988,64.07,3,3,4,0,0,0,0,1.0,7,3,44,0,0.007498860586664965,-0.32920809024231995
1900,C=CCOCCO,431.65,True,GCYHRYNSUGLLMA-UHFFFAOYSA-N,102.133,102.06807956,0.18129999999999996,29.46,1,2,4,0,0,0,0,0.6,7,2,42,0,0.07014905529318595,-0.3939800481212277
1901,CCCCCCC=C,394.45,True,KWKAKUADMBZCLK-UHFFFAOYSA-N,112.216,112.12520051199999,3.142800000000002,0.0,0,0,5,0,0,0,0,0.75,8,0,48,0,-0.03534129448857064,-0.10308297893628117
1902,CCCCCC=CC,398.05,True,ILPBINAXDRFYPL-UHFFFAOYSA-N,112.21599999999998,112.12520051199999,3.142800000000002,0.0,0,0,4,0,0,0,0,0.75,8,0,48,0,-0.035083978327509785,-0.09166419959733818
1903,CCCCCCCN,426.15,True,WJYIASZWHGOTOU-UHFFFAOYSA-N,115.22000000000001,115.13609954399999,1.9155,26.02,1,1,5,0,0,0,0,1.0,8,1,50,0,-0.007727546709245303,-0.33047350396343245
1904,CCCCCCCCN,451.75,True,IOQPZZOEVPZRBK-UHFFFAOYSA-N,129.247,129.151749608,2.3056,26.02,1,1,6,0,0,0,0,1.0,9,1,56,0,-0.007727546703972456,-0.33047350396342257
1905,CCCCCCCCCCCCN(C)C,533.15,True,YWFWDNVOPHGWMX-UHFFFAOYSA-N,213.40899999999996,213.24564999199998,4.468900000000004,3.24,0,1,11,0,0,0,0,1.0,15,1,92,0,-0.00248364259305738,-0.30939993843088753
1906,C(COCCOCCO)O,561.75,True,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,150.174,150.089208928,-0.9958,58.92,2,4,7,0,0,0,0,1.0,10,4,62,0,0.07011417636253671,-0.39398032487450974
1907,C=CCCCCCCCCCO,523.15,True,GIEMHYCMBGELGY-UHFFFAOYSA-N,170.296,170.167065324,3.285500000000002,20.23,1,1,9,0,0,0,0,0.8181818181818182,12,1,72,0,0.043052407228889096,-0.39637656934228244
1908,C(CNCCNCCNCCN)N,614.65,True,FAGUFWYHJQFNRV-UHFFFAOYSA-N,189.307,189.19534573599998,-2.3273999999999972,88.13,5,5,10,0,0,0,0,1.0,13,5,80,0,0.007722975306620753,-0.32920809023778697
1909,C(COCCOCCOCCO)O,588.15,True,UWHCKJMYHZGTIT-UHFFFAOYSA-N,194.22699999999998,194.115423676,-0.9791999999999998,68.15,2,5,10,0,0,0,0,1.0,13,5,80,0,0.07011439369107968,-0.39398032487450974
1910,CCCCCCCCCCCCCCO,568.95,True,HLZKNKRTKFSKGZ-UHFFFAOYSA-N,214.39299999999994,214.22966558000002,4.679800000000005,20.23,1,1,12,0,0,0,0,1.0,15,1,92,0,0.043052407228889096,-0.39637656934228244
1911,CCCCCCCCCCCCCCN(C)C,575.15,True,SFBHPFQSSDCYSL-UHFFFAOYSA-N,241.46299999999994,241.27695011999998,5.249100000000005,3.24,0,1,13,0,0,0,0,1.0,17,1,104,0,-0.00248364259305738,-0.30939993843088753
1912,CCCCCCCCCCCCCCCCC=C,588.65,True,CCCMONHAUSKTEQ-UHFFFAOYSA-N,252.4859999999999,252.28170115199998,7.043800000000007,0.0,0,0,15,0,0,0,0,0.8888888888888888,18,0,108,0,-0.0353412931099218,-0.10308297893627165
1913,CC=C,225.55,True,QQONPFPTGQHPMA-UHFFFAOYSA-N,42.080999999999996,42.046950192,1.1923000000000001,0.0,0,0,0,0,0,0,0,0.3333333333333333,3,0,18,0,-0.0472598095819833,-0.10336125074726941
1914,CC(=C)C,266.15,True,VQTUBCCKSQIDNK-UHFFFAOYSA-N,56.108000000000004,56.062600255999996,1.5824,0.0,0,0,0,0,0,0,0,0.5,4,0,24,0,-0.044481419382844625,-0.10041984861546271
1915,CC(C)(C=C)O,372.45,True,HNVRRHSXBLFLIG-UHFFFAOYSA-N,86.134,86.07316494,0.9433,20.23,1,1,1,0,0,0,0,0.6,6,1,36,0,0.07685250841759078,-0.3863939105116286
1916,CC(C)(C#C)O,378.85,True,CEBKHWWANWSNTI-UHFFFAOYSA-N,84.11799999999998,84.057514876,0.3905,20.23,1,1,0,0,0,0,0,0.6,6,1,34,0,0.11920252568064944,-0.3782158677258175
1917,CCC(CC)(CO)CO,517.15,True,XRVCFZPJAHWYTB-UHFFFAOYSA-N,132.203,132.115029752,0.7773999999999999,40.46,2,2,4,0,0,0,0,1.0,9,2,56,0,0.050870287368615576,-0.39570778589208533
1918,C(C(CO)(CO)CO)O,631.0,True,WXZMFSXDPGVJKK-UHFFFAOYSA-N,136.147,136.073558864,-2.058,80.92,4,4,4,0,0,0,0,1.0,9,4,56,0,0.06265416870585083,-0.3955228473221826
1919,CC(C)N(CCN)C(C)C,394.15,True,CURJNMSGPBXOGK-UHFFFAOYSA-N,144.262,144.16264864,1.0638999999999998,29.259999999999998,1,2,4,0,0,0,0,1.0,10,2,62,0,0.011000296829802659,-0.32919814176701606
1920,CC(CCC=C(C)C)CCO,497.65,True,QMVPMAAFGQKVCJ-UHFFFAOYSA-N,156.26899999999998,156.15141526,2.751300000000001,20.23,1,1,5,0,0,0,0,0.8,11,1,66,0,0.04330667182593248,-0.39636589335372435
1921,CC(C)(C#CC(C)(C)O)O,479.15,True,IHJUECRFYCQBMW-UHFFFAOYSA-N,142.19799999999998,142.099379688,0.5315999999999999,40.46,2,2,0,0,0,0,0,0.75,10,2,58,0,0.11957661439204867,-0.3782037405586649
